,holiday,temp,rain_1h,snow_1h,clouds_all,traffic_volume,hour,month,weekend,MIST,THUNDERSTORM,SNOW,RAIN,SQUALL,HAZE,FOG,DRIZZLE,CLEAR,CLOUDS,SMOKE,predictions
33742,0,0.603329334133174,0.0,0.0,90,1034,1.0,4,3,0,0,0,1,0,0,0,0,0,0,0,1163.8205456635367
33743,0,0.603329334133174,0.0,0.0,90,1034,1.0,4,3,1,0,0,0,0,0,0,0,0,0,0,1244.2296607259666
33744,0,0.603329334133174,0.0,0.0,90,1034,1.0,4,3,0,0,0,0,0,0,0,1,0,0,0,1228.9362311041118
33745,0,0.590431913617277,0.0,0.0,90,582,0.0,4,4,0,0,0,1,0,0,0,0,0,0,0,686.6764899173926
33746,0,0.590431913617277,0.0,0.0,90,582,0.0,4,4,0,0,0,0,0,0,0,1,0,0,0,615.4225254720853
33747,0,0.590431913617277,0.0,0.0,90,582,0.0,4,4,1,0,0,0,0,0,0,0,0,0,0,673.7192810185231
33748,0,0.580383923215357,0.0,0.0,90,349,0.0434782608695652,4,4,0,0,0,1,0,0,0,0,0,0,0,588.5042105043145
33749,0,0.580383923215357,0.0,0.0,90,349,0.0434782608695652,4,4,0,0,0,0,0,0,0,1,0,0,0,415.2912857779063
33750,0,0.580383923215357,0.0,0.0,90,349,0.0434782608695652,4,4,1,0,0,0,0,0,0,0,0,0,0,520.64097284924
33751,0,0.553539292141572,0.0,0.0,90,286,0.0869565217391304,4,4,0,0,0,1,0,0,0,0,0,0,0,379.3756738138828
33752,0,0.553539292141572,0.0,0.0,90,286,0.0869565217391304,4,4,0,0,0,0,0,0,0,1,0,0,0,277.8088103949535
33753,0,0.538542291541692,0.0,0.0,90,344,0.130434782608696,4,4,0,0,0,1,0,0,0,0,0,0,0,311.3905493059462
33754,0,0.538542291541692,0.0,0.0,90,344,0.130434782608696,4,4,0,0,0,0,0,0,0,1,0,0,0,280.02782213946017
33755,0,0.532393521295741,0.0,0.0,90,826,0.17391304347826098,4,4,0,0,0,1,0,0,0,0,0,0,0,638.9159720257854
33756,0,0.532393521295741,0.0,0.0,90,826,0.17391304347826098,4,4,1,0,0,0,0,0,0,0,0,0,0,686.6566214433932
33757,0,0.512897420515897,0.0,0.0,90,2775,0.21739130434782603,4,4,0,0,0,1,0,0,0,0,0,0,0,2278.047979874728
33758,0,0.512897420515897,0.0,0.0,90,2775,0.21739130434782603,4,4,1,0,0,0,0,0,0,0,0,0,0,2419.45583162833
33759,0,0.49250149970005996,0.0,0.0,90,5270,0.260869565217391,4,4,0,0,0,1,0,0,0,0,0,0,0,4950.630568849716
33760,0,0.49250149970005996,0.0,0.0,90,5270,0.260869565217391,4,4,1,0,0,0,0,0,0,0,0,0,0,5057.93794813877
33761,0,0.49250149970005996,0.0,0.0,90,5270,0.260869565217391,4,4,0,0,1,0,0,0,0,0,0,0,0,5170.118482410189
33762,0,0.4827534493101379,0.0,0.0,90,5932,0.304347826086957,4,4,0,0,0,1,0,0,0,0,0,0,0,6021.905671950203
33763,0,0.4827534493101379,0.0,0.0,90,5932,0.304347826086957,4,4,1,0,0,0,0,0,0,0,0,0,0,6436.430756851077
33764,0,0.479604079184163,0.0,0.0,90,5335,0.34782608695652195,4,4,0,0,0,1,0,0,0,0,0,0,0,5473.784599719065
33765,0,0.479604079184163,0.0,0.0,90,5335,0.34782608695652195,4,4,1,0,0,0,0,0,0,0,0,0,0,5954.887478067997
33766,0,0.479604079184163,0.0,0.0,90,5335,0.34782608695652195,4,4,0,0,0,0,0,0,0,1,0,0,0,5805.842469709547
33767,0,0.477354529094182,0.0,0.0,90,5583,0.39130434782608703,4,4,0,0,0,1,0,0,0,0,0,0,0,4933.542689517654
33768,0,0.477354529094182,0.0,0.0,90,5583,0.39130434782608703,4,4,1,0,0,0,0,0,0,0,0,0,0,5418.329919489384
33769,0,0.477354529094182,0.0,0.0,90,5583,0.39130434782608703,4,4,0,0,0,0,0,0,0,1,0,0,0,5273.1296710450215
33770,0,0.477354529094182,0.0,0.0,90,4454,0.43478260869565205,4,4,0,0,0,1,0,0,0,0,0,0,0,4425.31794795571
33771,0,0.477354529094182,0.0,0.0,90,4454,0.43478260869565205,4,4,1,0,0,0,0,0,0,0,0,0,0,4798.993741345868
33772,0,0.477354529094182,0.0,0.0,90,4454,0.43478260869565205,4,4,0,0,0,0,0,0,0,1,0,0,0,4724.679274757888
33773,0,0.4872525494901021,0.0,0.0,90,4824,0.4782608695652171,4,4,0,0,0,1,0,0,0,0,0,0,0,4388.071667252089
33774,0,0.4872525494901021,0.0,0.0,90,4824,0.4782608695652171,4,4,0,0,1,0,0,0,0,0,0,0,0,4457.037385955816
33775,0,0.4872525494901021,0.0,0.0,90,4824,0.4782608695652171,4,4,0,0,0,0,0,0,0,1,0,0,0,4563.435410747487
33776,0,0.488302339532094,0.0,0.0,90,4973,0.5217391304347829,4,4,0,0,0,1,0,0,0,0,0,0,0,4467.813815203337
33777,0,0.488302339532094,0.0,0.0,90,4973,0.5217391304347829,4,4,0,0,0,0,0,0,0,1,0,0,0,4656.494045699515
33778,0,0.495350929814038,0.0,0.0,90,4912,0.565217391304348,4,4,0,0,0,0,0,1,0,0,0,0,0,5134.307997872788
33779,0,0.495350929814038,0.0,0.0,90,4912,0.565217391304348,4,4,0,0,0,0,0,0,0,1,0,0,0,5020.045966103203
33780,0,0.495350929814038,0.0,0.0,90,4912,0.565217391304348,4,4,0,0,0,1,0,0,0,0,0,0,0,4768.98159569636
33781,0,0.496400719856029,0.0,0.0,90,5207,0.608695652173913,4,4,0,0,0,0,0,1,0,0,0,0,0,5499.128370639339
33782,0,0.496400719856029,0.0,0.0,90,5207,0.608695652173913,4,4,1,0,0,0,0,0,0,0,0,0,0,5472.9585781300175
33783,0,0.496400719856029,0.0,0.0,90,5207,0.608695652173913,4,4,0,0,0,1,0,0,0,0,0,0,0,5195.260572366755
33784,0,0.500299940011998,0.0,0.0,90,5878,0.652173913043478,4,4,0,0,0,1,0,0,0,0,0,0,0,5655.627394315765
33785,0,0.501649670065987,0.0,0.0,90,6723,0.695652173913043,4,4,0,0,0,1,0,0,0,0,0,0,0,6021.763218691242
33786,0,0.508398320335933,0.0,0.0,90,6252,0.7391304347826091,4,4,0,0,0,1,0,0,0,0,0,0,0,5724.815098627388
33787,0,0.503299340131974,0.0,0.0,90,4631,0.7826086956521741,4,4,0,0,0,0,0,0,0,1,0,0,0,4054.6934381497895
33788,0,0.503299340131974,0.0,0.0,90,4631,0.7826086956521741,4,4,0,0,0,1,0,0,0,0,0,0,0,4137.216929764559
33789,0,0.493401319736053,0.0,0.0,90,3439,0.826086956521739,4,4,0,0,0,1,0,0,0,0,0,0,0,2959.323200445527
33790,0,0.49130173965206897,0.0,0.0,90,2768,0.8695652173913041,4,4,0,0,0,1,0,0,0,0,0,0,0,2494.2312893161115
33791,0,0.49130173965206897,0.0,0.0,90,2768,0.8695652173913041,4,4,1,0,0,0,0,0,0,0,0,0,0,2639.3297092703237
33792,0,0.49130173965206897,0.0,0.0,90,2768,0.8695652173913041,4,4,0,0,1,0,0,0,0,0,0,0,0,2708.5491212120264
33793,0,0.485302939412118,0.0,0.0,90,2494,0.91304347826087,4,4,0,0,0,0,0,0,0,1,0,0,0,2105.345279287054
33794,0,0.485302939412118,0.0,0.0,90,2494,0.91304347826087,4,4,1,0,0,0,0,0,0,0,0,0,0,2166.9831162504597
33795,0,0.485302939412118,0.0,0.0,90,2494,0.91304347826087,4,4,0,0,1,0,0,0,0,0,0,0,0,2245.653862948749
33796,0,0.481403719256149,0.0,0.0,90,1948,0.956521739130435,4,4,1,0,0,0,0,0,0,0,0,0,0,1718.1133604900767
33797,0,0.481403719256149,0.0,0.0,90,1948,0.956521739130435,4,4,0,0,1,0,0,0,0,0,0,0,0,1784.0050126694107
33798,0,0.476304739052189,0.0,0.0,90,1062,1.0,4,4,1,0,0,0,0,0,0,0,0,0,0,1294.8390476899463
33799,0,0.476304739052189,0.0,0.0,90,1062,1.0,4,4,0,0,0,0,0,0,0,1,0,0,0,1238.946951357141
33800,0,0.473305338932214,0.0,0.0,90,590,0.0,4,5,1,0,0,0,0,0,0,0,0,0,0,619.3775486160184
33801,0,0.46940611877624494,0.0,0.0,90,362,0.0434782608695652,4,5,1,0,0,0,0,0,0,0,0,0,0,574.7839442242312
33802,0,0.46640671865626904,0.0,0.0,90,251,0.0869565217391304,4,5,1,0,0,0,0,0,0,0,0,0,0,361.2638000630537
33803,0,0.46640671865626904,0.0,0.0,90,251,0.0869565217391304,4,5,0,0,1,0,0,0,0,0,0,0,0,417.374802510451
33804,0,0.46130773845230894,0.0,0.0,90,364,0.130434782608696,4,5,0,0,1,0,0,0,0,0,0,0,0,436.5570561507379
33805,0,0.46130773845230894,0.0,0.0,90,364,0.130434782608696,4,5,1,0,0,0,0,0,0,0,0,0,0,351.6135879923691
33806,0,0.46340731853629297,0.0,0.0,90,848,0.17391304347826098,4,5,0,0,0,0,0,1,0,0,0,0,0,598.7360853546975
33807,0,0.46340731853629297,0.0,0.0,90,848,0.17391304347826098,4,5,1,0,0,0,0,0,0,0,0,0,0,641.0890419239461
33808,0,0.46340731853629297,0.0,0.0,90,848,0.17391304347826098,4,5,0,0,1,0,0,0,0,0,0,0,0,764.0423134174079
33809,0,0.45830833833233403,0.0,0.0,90,2788,0.21739130434782603,4,5,1,0,0,0,0,0,0,0,0,0,0,2385.617454627689
33810,0,0.45380923815236895,0.0,0.0,90,5610,0.260869565217391,4,5,0,0,1,0,0,0,0,0,0,0,0,5242.696841372998
33811,0,0.45380923815236895,0.0,0.0,90,5610,0.260869565217391,4,5,1,0,0,0,0,0,0,0,0,0,0,5040.526769555309
33812,0,0.45125974805039004,0.0,0.0,90,6302,0.304347826086957,4,5,0,0,1,0,0,0,0,0,0,0,0,5875.404796248528
33813,0,0.45125974805039004,0.0,0.0,90,6302,0.304347826086957,4,5,1,0,0,0,0,0,0,0,0,0,0,6198.370874139465
33814,0,0.45125974805039004,0.0,0.0,90,6302,0.304347826086957,4,5,0,0,0,1,0,0,0,0,0,0,0,5872.35222509571
33815,0,0.4503599280143979,0.0,0.0,90,5826,0.34782608695652195,4,5,0,0,1,0,0,0,0,0,0,0,0,5424.193918867207
33816,0,0.4503599280143979,0.0,0.0,90,5826,0.34782608695652195,4,5,1,0,0,0,0,0,0,0,0,0,0,5742.63081503655
33817,0,0.44331133773245396,0.0,0.0,90,5750,0.39130434782608703,4,5,0,0,0,0,0,0,0,0,0,1,0,5180.348620606919
33818,0,0.44526094781043796,0.0,0.0,90,4625,0.43478260869565205,4,5,0,0,1,0,0,0,0,0,0,0,0,4644.485075138313
33819,0,0.4503599280143979,0.0,0.0,90,5054,0.4782608695652171,4,5,0,0,0,0,0,0,0,0,0,1,0,4737.98502978978
33820,0,0.450959808038392,0.0,0.0,90,5065,0.5217391304347829,4,5,1,0,0,0,0,0,0,0,0,0,0,4901.4908743890655
33821,0,0.45830833833233403,0.0,0.0,90,5248,0.565217391304348,4,5,0,0,1,0,0,0,0,0,0,0,0,5058.294908176183
33822,0,0.45935812837432505,0.0,0.0,90,5263,0.608695652173913,4,5,0,0,0,0,0,0,0,0,0,1,0,5455.322723932874
33823,0,0.460407918416317,0.0,0.0,90,6015,0.652173913043478,4,5,0,0,0,0,0,0,0,0,0,1,0,5770.256195781832
33824,0,0.45950809838032397,0.0,0.0,90,6957,0.695652173913043,4,5,0,0,0,0,0,0,0,0,0,1,0,6124.474122598244
33825,0,0.460407918416317,0.0,0.0,90,6557,0.7391304347826091,4,5,0,0,0,0,0,0,0,0,0,1,0,5968.253095858429
33826,0,0.460407918416317,0.0,0.0,90,4821,0.7826086956521741,4,5,0,0,0,0,0,0,0,0,0,1,0,4283.427206187763
33827,0,0.45950809838032397,0.0,0.0,90,3799,0.826086956521739,4,5,0,0,0,0,0,0,0,0,0,1,0,3295.6573329472562
33828,0,0.458458308338332,0.0,0.0,90,3147,0.8695652173913041,4,5,0,0,0,0,0,0,0,0,0,1,0,2829.9243456990243
33829,0,0.458458308338332,0.0,0.0,90,3115,0.91304347826087,4,5,0,0,0,0,0,0,0,0,0,1,0,2387.5827257537667
33830,0,0.463257348530294,0.0,0.0,90,2065,0.956521739130435,4,5,0,0,0,0,0,0,0,0,0,1,0,1964.4935850663135
33831,0,0.46340731853629297,0.0,0.0,90,1671,1.0,4,5,0,0,0,0,0,0,0,0,0,1,0,1555.2931677201334
33832,0,0.46535692861427796,0.0,0.0,90,796,0.0,4,6,0,0,0,0,0,0,0,0,0,1,0,634.9586214347221
33833,0,0.46535692861427796,0.0,0.0,90,498,0.0434782608695652,4,6,0,0,0,0,0,0,0,0,0,1,0,585.7190737498969
33834,0,0.465656868626275,0.0,0.0,90,428,0.0869565217391304,4,6,0,0,0,0,0,0,0,0,0,1,0,493.5842863671227
33835,0,0.467756448710258,0.0,0.0,90,477,0.130434782608696,4,6,0,0,0,0,0,0,0,0,0,1,0,420.3443265431411
33836,0,0.47285542891421795,0.0,0.0,90,865,0.17391304347826098,4,6,0,0,0,0,0,0,0,0,0,1,0,693.8794575518988
33837,0,0.476304739052189,0.0,0.0,90,2770,0.21739130434782603,4,6,0,0,0,0,0,0,0,0,0,1,0,2255.6231203639463
33838,0,0.471355728854229,0.0,0.0,90,5739,0.260869565217391,4,6,0,0,0,0,0,0,0,0,0,1,0,4934.410181117954
33839,0,0.467756448710258,0.0,0.0,90,6882,0.304347826086957,4,6,0,0,0,0,0,0,0,0,0,1,0,5707.205803727679
33840,0,0.47930413917216597,0.0,0.0,5,6092,0.34782608695652195,4,6,0,0,0,0,0,0,0,0,1,0,0,5341.8637887933555
33841,0,0.488302339532094,0.0,0.0,1,5316,0.39130434782608703,4,6,0,0,0,0,0,0,0,0,1,0,0,4992.279327174714
33842,0,0.505248950209958,0.0,0.0,1,5005,0.43478260869565205,4,6,0,0,0,0,0,0,0,0,1,0,0,4839.959476454428
33843,0,0.516196760647871,0.0,0.0,40,5268,0.4782608695652171,4,6,0,0,0,0,0,0,0,0,0,1,0,4971.154870742871
33844,0,0.534343131373725,0.0,0.0,75,5602,0.5217391304347829,4,6,0,0,0,0,0,0,0,0,0,1,0,5100.125226001178
33845,0,0.5442411517696459,0.0,0.0,1,5345,0.565217391304348,4,6,0,0,0,0,0,0,0,0,1,0,0,5552.433868671208
33846,0,0.5602879424115179,0.0,0.0,40,5727,0.608695652173913,4,6,0,0,0,0,0,0,0,0,0,1,0,5682.453049100647
33847,0,0.5737852429514101,0.0,0.0,1,6137,0.652173913043478,4,6,0,0,0,0,0,0,0,0,1,0,0,6106.9628520978285
33848,0,0.578284343131374,0.0,0.0,75,6495,0.695652173913043,4,6,0,0,0,0,0,0,0,0,0,1,0,5655.613215414809
33849,0,0.5913317336532691,0.0,0.0,1,6152,0.7391304347826091,4,6,0,0,0,0,0,0,0,0,1,0,0,5914.444734642388
33850,0,0.5934313137372521,0.0,0.0,1,5206,0.7826086956521741,4,6,0,0,0,0,0,0,0,0,1,0,0,4261.695238309921
33851,0,0.59253149370126,0.0,0.0,75,4089,0.826086956521739,4,6,0,0,0,0,0,0,0,0,0,1,0,3503.828722234715
33852,0,0.58128374325135,0.0,0.0,75,3454,0.8695652173913041,4,6,0,0,0,0,0,0,0,0,0,1,0,3096.1257628296635
33853,0,0.5662867426514689,0.0,0.0,1,3294,0.91304347826087,4,6,0,0,0,0,0,0,0,0,1,0,0,2850.2326064217295
33854,0,0.5394421115776851,0.0,0.0,1,2916,0.956521739130435,4,6,0,0,0,0,0,0,0,0,1,0,0,2510.676998763249
33855,0,0.519346130773845,0.0,0.0,1,2547,1.0,4,6,0,0,0,0,0,0,0,0,1,0,0,2105.7439933028404
33856,0,0.507348530293942,0.0,0.0,1,1503,0.0,4,7,0,0,0,0,0,0,0,0,1,0,0,802.2095275295871
33857,0,0.516946610677865,0.0,0.0,1,842,0.0434782608695652,4,7,0,0,0,0,0,0,0,0,1,0,0,740.7609038044875
33858,0,0.5184463107378521,0.0,0.0,1,573,0.0869565217391304,4,7,0,0,0,0,0,0,0,0,1,0,0,624.5696945136134
33859,0,0.506448710257949,0.0,0.0,1,429,0.130434782608696,4,7,0,0,0,0,0,0,0,0,1,0,0,507.03122326726987
33860,0,0.501049790041992,0.0,0.0,1,374,0.17391304347826098,4,7,0,0,0,0,0,0,0,0,1,0,0,488.5387514823748
33861,0,0.486352729454109,0.0,0.0,1,776,0.21739130434782603,4,7,0,0,0,0,0,0,0,0,1,0,0,707.8185981970057
33862,0,0.47750449910017995,0.0,0.0,1,1475,0.260869565217391,4,7,0,0,0,0,0,0,0,0,1,0,0,1357.0099488047267
33863,0,0.4827534493101379,0.0,0.0,75,2609,0.304347826086957,4,7,0,0,0,0,0,0,0,0,0,1,0,2584.3504555102036
33864,0,0.49625074985003004,0.0,0.0,1,3622,0.34782608695652195,4,7,0,0,0,0,0,0,0,0,1,0,0,3115.1475854613445
33865,0,0.5127474505098979,0.0,0.0,75,4179,0.39130434782608703,4,7,0,0,0,0,0,0,0,0,0,1,0,3455.254516898306
33866,0,0.538092381523695,0.0,0.0,75,4489,0.43478260869565205,4,7,0,0,0,0,0,0,0,0,0,1,0,3912.6530373915607
33867,0,0.563287342531494,0.0,0.0,1,4917,0.4782608695652171,4,7,0,0,0,0,0,0,0,0,1,0,0,4587.422039937872
33868,0,0.584283143371326,0.0,0.0,1,5252,0.5217391304347829,4,7,0,0,0,0,0,0,0,0,1,0,0,4926.665632572389
33869,0,0.603329334133174,0.0,0.0,90,4857,0.565217391304348,4,7,0,0,0,0,0,0,0,0,0,1,0,4370.466505357423
33870,0,0.6162267546490711,0.0,0.0,90,5235,0.608695652173913,4,7,0,0,0,0,0,0,0,0,0,1,0,4293.772416049499
33871,0,0.62627474505099,0.0,0.0,90,4981,0.652173913043478,4,7,0,0,0,0,0,0,0,0,0,1,0,4282.088262440034
33872,0,0.631223755248951,0.0,0.0,1,4874,0.695652173913043,4,7,0,0,0,0,0,0,0,0,1,0,0,4789.1845068742905
33873,0,0.6382723455308941,0.0,0.0,90,4974,0.7391304347826091,4,7,0,0,0,0,0,0,0,0,0,1,0,4468.503450799718
33874,0,0.6352729454109179,0.0,0.0,90,4725,0.7826086956521741,4,7,0,0,0,0,0,0,0,0,0,1,0,3989.2415270572783
33875,0,0.61877624475105,0.0,0.0,1,3815,0.826086956521739,4,7,0,0,0,0,0,0,0,0,1,0,0,3266.636202463314
33876,0,0.6162267546490711,0.0,0.0,90,3263,0.8695652173913041,4,7,0,0,0,0,0,0,0,0,0,1,0,3204.195278519315
33877,0,0.607378524295141,0.0,0.0,90,3160,0.91304347826087,4,7,0,0,0,0,0,0,0,0,0,1,0,2906.052436208242
33878,0,0.5973305338932221,0.0,0.0,1,2990,0.956521739130435,4,7,0,0,0,0,0,0,0,0,1,0,0,2564.0779535837705
33879,0,0.583533293341332,0.0,0.0,1,2191,1.0,4,7,0,0,0,0,0,0,0,0,1,0,0,2289.6208650853623
33880,0,0.570935812837432,0.0,0.0,1,1360,0.0,4,1,0,0,0,0,0,0,0,0,1,0,0,1186.9653022712316
33881,0,0.562087582483504,0.0,0.0,1,869,0.0434782608695652,4,1,0,0,0,0,0,0,0,0,1,0,0,960.5553264758767
33882,0,0.554589082183564,0.0,0.0,1,628,0.0869565217391304,4,1,0,0,0,0,0,0,0,0,1,0,0,686.4293928600515
33883,0,0.547090581883623,0.0,0.0,90,358,0.130434782608696,4,1,0,0,0,0,0,0,0,0,0,1,0,468.07084637383383
33884,0,0.543941211757649,0.0,0.0,90,319,0.17391304347826098,4,1,0,0,0,0,0,0,0,0,0,1,0,429.65942011199485
33885,0,0.539592081583683,0.0,0.0,40,443,0.21739130434782603,4,1,0,0,0,0,0,0,0,0,0,1,0,531.4465554642017
33886,0,0.5352429514097179,0.0,0.0,90,875,0.260869565217391,4,1,0,0,0,0,0,0,0,0,0,1,0,845.544968140815
33887,0,0.532093581283744,0.0,0.0,90,1331,0.304347826086957,4,1,0,0,0,0,0,0,0,0,0,1,0,1310.0942257180593
33888,0,0.531343731253749,0.0,0.0,90,2104,0.34782608695652195,4,1,0,0,0,0,0,0,0,1,0,0,0,1812.3624640036267
33889,0,0.5352429514097179,0.0,0.0,90,2887,0.39130434782608703,4,1,0,0,0,1,0,0,0,0,0,0,0,2257.076485941283
33890,0,0.5316436712657471,0.0,0.0,90,3489,0.43478260869565205,4,1,0,0,0,1,0,0,0,0,0,0,0,3290.3509228663866
33891,0,0.5316436712657471,0.0,0.0,90,3489,0.43478260869565205,4,1,0,0,0,0,0,0,0,1,0,0,0,3380.3986396303676
33892,0,0.5352429514097179,0.0,0.0,90,3947,0.4782608695652171,4,1,0,0,0,1,0,0,0,0,0,0,0,3464.663277399914
33893,0,0.54124175164967,0.0,0.0,90,4119,0.5217391304347829,4,1,0,0,0,1,0,0,0,0,0,0,0,3568.11362238824
33894,0,0.54124175164967,0.0,0.0,90,4119,0.5217391304347829,4,1,0,0,0,0,0,0,0,1,0,0,0,3681.1684820199876
33895,0,0.5428914217156571,0.0,0.0,90,4622,0.565217391304348,4,1,0,0,0,1,0,0,0,0,0,0,0,3670.480132153634
33896,0,0.5428914217156571,0.0,0.0,90,4622,0.565217391304348,4,1,0,0,0,0,0,0,0,1,0,0,0,3796.011253460077
33897,0,0.548290341931614,0.0,0.0,90,4566,0.608695652173913,4,1,0,0,0,1,0,0,0,0,0,0,0,3804.2282639837917
33898,0,0.548290341931614,0.0,0.0,90,4566,0.608695652173913,4,1,0,0,0,0,0,0,0,1,0,0,0,3922.8922486667147
33899,0,0.556838632273545,0.0,0.0,90,4444,0.652173913043478,4,1,0,0,0,0,0,0,0,0,0,1,0,4136.5556840260115
33900,0,0.5616376724655071,0.0,0.0,90,4380,0.695652173913043,4,1,0,0,0,0,0,0,0,0,0,1,0,4160.116186866912
33901,0,0.568086382723455,0.0,0.0,90,4196,0.7391304347826091,4,1,0,0,0,0,0,0,0,0,0,1,0,3883.5714637922597
33902,0,0.564487102579484,0.0,0.0,90,3584,0.7826086956521741,4,1,0,0,0,1,0,0,0,0,0,0,0,3237.987558351992
33903,0,0.564487102579484,0.0,0.0,90,3584,0.7826086956521741,4,1,0,0,0,0,0,0,0,1,0,0,0,3349.8757473705377
33904,0,0.554289142171566,0.0,0.0,90,2951,0.826086956521739,4,1,0,0,0,1,0,0,0,0,0,0,0,2772.9526427527085
33905,0,0.554289142171566,0.0,0.0,90,2951,0.826086956521739,4,1,0,0,0,0,0,0,0,1,0,0,0,2888.2576536819092
33906,0,0.549340131973605,0.0,0.0,90,2478,0.8695652173913041,4,1,0,0,0,1,0,0,0,0,0,0,0,2316.722704616406
33907,0,0.549340131973605,0.0,0.0,90,2478,0.8695652173913041,4,1,0,0,0,0,0,0,0,1,0,0,0,2434.281860162421
33908,0,0.532243551289742,0.0,0.0,90,2118,0.91304347826087,4,1,0,0,0,1,0,0,0,0,0,0,0,1854.0481540669455
33909,0,0.532243551289742,0.0,0.0,90,2118,0.91304347826087,4,1,0,0,0,0,0,0,0,1,0,0,0,1972.7112467781085
33910,0,0.529394121175765,0.0,0.0,90,1575,0.956521739130435,4,1,0,0,0,1,0,0,0,0,0,0,0,1398.9320995576074
33911,0,0.529394121175765,0.0,0.0,90,1575,0.956521739130435,4,1,0,0,0,0,0,0,0,1,0,0,0,1519.8839481962839
33912,0,0.516046790641872,0.0,0.0,90,916,1.0,4,1,0,0,0,1,0,0,0,0,0,0,0,1000.5493085198117
33913,0,0.49820035992801504,0.0,0.0,90,530,0.0,5,2,0,0,0,1,0,0,0,0,0,0,0,465.52151955951587
33914,0,0.49820035992801504,0.0,0.0,90,530,0.0,5,2,1,0,0,0,0,0,0,0,0,0,0,413.3163206370146
33915,0,0.49820035992801504,0.0,0.0,90,530,0.0,5,2,0,0,1,0,0,0,0,0,0,0,0,417.82245668298276
33916,0,0.486652669466107,0.0,0.0,90,362,0.0434782608695652,5,2,0,0,0,1,0,0,0,0,0,0,0,326.47836307033265
33917,0,0.486652669466107,0.0,0.0,90,362,0.0434782608695652,5,2,1,0,0,0,0,0,0,0,0,0,0,309.2307539760495
33918,0,0.486652669466107,0.0,0.0,90,362,0.0434782608695652,5,2,0,0,1,0,0,0,0,0,0,0,0,318.7352779085924
33919,0,0.48230353929214204,0.0,0.0,90,245,0.0869565217391304,5,2,0,0,0,1,0,0,0,0,0,0,0,310.11605759633454
33920,0,0.48230353929214204,0.0,0.0,90,245,0.0869565217391304,5,2,1,0,0,0,0,0,0,0,0,0,0,314.7173571463984
33921,0,0.48230353929214204,0.0,0.0,90,245,0.0869565217391304,5,2,0,0,1,0,0,0,0,0,0,0,0,319.8943708054205
33922,0,0.4854529094181161,0.0,0.0,90,312,0.130434782608696,5,2,0,0,0,1,0,0,0,0,0,0,0,383.3200966502209
33923,0,0.4854529094181161,0.0,0.0,90,312,0.130434782608696,5,2,0,0,1,0,0,0,0,0,0,0,0,442.0452760742333
33924,0,0.4854529094181161,0.0,0.0,90,312,0.130434782608696,5,2,0,0,0,0,0,0,0,1,0,0,0,373.19559507821936
33925,0,0.48440311937612496,0.0,0.0,90,792,0.17391304347826098,5,2,0,0,0,1,0,0,0,0,0,0,0,693.8699070649534
33926,0,0.48440311937612496,0.0,0.0,90,792,0.17391304347826098,5,2,0,0,1,0,0,0,0,0,0,0,0,783.2339706672032
33927,0,0.486652669466107,0.0,0.0,90,2732,0.21739130434782603,5,2,0,0,0,0,0,0,0,1,0,0,0,2458.561702217228
33928,0,0.486652669466107,0.0,0.0,90,2732,0.21739130434782603,5,2,0,0,0,1,0,0,0,0,0,0,0,2331.4559737483255
33929,0,0.486652669466107,0.0,0.0,90,2732,0.21739130434782603,5,2,1,0,0,0,0,0,0,0,0,0,0,2451.9024442341156
33930,0,0.489202159568086,0.0,0.0,90,5444,0.260869565217391,5,2,0,0,0,0,0,0,0,1,0,0,0,5121.625662286893
33931,0,0.489202159568086,0.0,0.0,90,5444,0.260869565217391,5,2,1,0,0,0,0,0,0,0,0,0,0,5140.97020844642
33932,0,0.489202159568086,0.0,0.0,90,5444,0.260869565217391,5,2,0,0,1,0,0,0,0,0,0,0,0,5214.418454954245
33933,0,0.489202159568086,0.0,0.0,90,5444,0.260869565217391,5,2,0,0,0,1,0,0,0,0,0,0,0,4989.592511471842
33934,0,0.48905218956208796,0.0,0.0,90,6293,0.304347826086957,5,2,0,0,0,0,0,0,0,1,0,0,0,6016.484222710075
33935,0,0.48905218956208796,0.0,0.0,90,6293,0.304347826086957,5,2,1,0,0,0,0,0,0,0,0,0,0,6222.032034603035
33936,0,0.48905218956208796,0.0,0.0,90,6293,0.304347826086957,5,2,0,0,1,0,0,0,0,0,0,0,0,5984.624208644394
33937,0,0.48905218956208796,0.0,0.0,90,6293,0.304347826086957,5,2,0,0,0,1,0,0,0,0,0,0,0,6012.72357517412
33938,0,0.49025194961007795,0.0,0.0,90,5933,0.34782608695652195,5,2,0,0,0,1,0,0,0,0,0,0,0,5441.24022909824
33939,0,0.49025194961007795,0.0,0.0,90,5933,0.34782608695652195,5,2,1,0,0,0,0,0,0,0,0,0,0,5544.615013183706
33940,0,0.49025194961007795,0.0,0.0,90,5933,0.34782608695652195,5,2,0,0,0,0,0,0,0,1,0,0,0,5330.323185387714
33941,0,0.49835032993401296,0.0,0.0,90,4853,0.39130434782608703,5,2,0,0,0,0,0,0,0,1,0,0,0,4625.513758875442
33942,0,0.49835032993401296,0.0,0.0,90,4853,0.39130434782608703,5,2,1,0,0,0,0,0,0,0,0,0,0,4836.1960798303035
33943,0,0.49835032993401296,0.0,0.0,90,4853,0.39130434782608703,5,2,0,0,0,1,0,0,0,0,0,0,0,4783.682509675417
